study,design_point_id,workload,scenario_id,tasks_per_run,billing_period_tasks,efficiency_rank_within_design_point,accepted_task_fraction,external_quality_score,policy_violation_fraction,provider_cost_usd_per_task,marginal_cash_cost_usd_per_task,allocated_cash_cost_usd_per_task,economic_loss_usd_per_task,normalized_provider_cost,normalized_cost_per_verified_work,wall_seconds_per_task,normalized_wall_time,human_minutes_per_task,uncached_input_tokens_per_task,cache_read_tokens_per_task,cache_write_tokens_per_task,output_tokens_per_task,tool_schema_tokens_per_task,tool_result_tokens_per_task,model_calls_per_task,tool_calls_per_task,retries_per_task,compactions_per_task,cache_hit_fraction,budget_exhausted_fraction
usage-policy,primary-copilot-cli-localized-bug,localized-bug,resource-aware-frontier,4,300,2,0.96875,0.7571453804028953,0.00125,0.4171934056544417,0.4404084056544417,0.4404084056544417,5.5349697850636,0.4171934056544417,0.05301463026620641,170.50589957156734,1.8945099952396374,2.097971805842185,188753.28574796283,22728.3875,5367.5375,1810.192742376337,3859.935,5614.047177082873,7.5975,11.6075,3.66125,0.0,0.1053467274701836,0.0
usage-policy,primary-copilot-cli-localized-bug,localized-bug,resource-aware-phase-routing,4,300,3,0.9625,0.7517139950794451,0.00125,0.46809791401900597,0.49131291401900595,0.49131291401900595,5.952973574459505,0.46809791401900597,0.057499023644761185,178.2252080096932,1.980280088996591,2.210471805842185,188753.28574796283,14109.225,13986.7,1810.192742376337,3859.935,5614.047177082873,7.5975,11.6075,3.66125,0.0,0.06520210027278191,0.0
usage-policy,primary-copilot-cli-localized-bug,localized-bug,resource-unaware-frontier,4,300,1,0.99875,0.8352959158438208,0.00125,0.9945347376016204,1.0157372376016205,1.0157372376016205,4.435353096236429,0.9945347376016204,0.03576292635913686,159.950797230987,1.7772310803443003,1.5546176391755182,196141.43068852343,28325.4,32487.0,1810.192742376337,23159.61,7709.656463892942,7.5975,10.60125,2.655,0.0,0.11065719784545859,0.0
usage-policy,primary-copilot-cli-long-session,long-session,resource-aware-frontier,4,300,2,0.0,0.4870447728297806,0.00375,21.717108028463848,21.829753028463852,21.829753028463852,242.17859270925456,21.717108028463848,19.374287416740366,2789.3296176696404,3.8740689134300568,29.65481297328014,8260930.8312438885,168646.9375,77373.15,39127.08770634147,105576.6725,121778.4234865627,47.94875,56.3225,7.21,2.09,0.019827465082906226,0.0
usage-policy,primary-copilot-cli-long-session,long-session,resource-aware-phase-routing,4,300,1,0.0,0.485857184893369,0.00375,19.16067202998909,19.273317029989087,19.273317029989087,239.34987564504118,19.16067202998909,19.147990051603294,2767.5471324105497,3.843815461681319,29.65481297328014,8260930.8312438885,157583.8625,88436.225,39127.08770634147,105576.6725,121778.4234865627,47.94875,56.3225,7.21,2.09,0.01852447965739312,0.0
usage-policy,primary-copilot-cli-long-session,long-session,resource-unaware-frontier,4,300,3,0.0,0.059290012866804215,0.00375,63.69124974453164,63.857432244531644,63.857432244531644,293.7174181606429,63.69124974453164,23.497393452851433,3539.513816495286,4.915991411799008,29.744042139946806,9569924.394873217,377798.4375,577946.875,38287.08770634147,770407.4875,225938.80285646874,47.88,83.09125,33.98,2.02,0.03588827084255467,0.0
usage-policy,primary-copilot-cli-multi-file-feature,multi-file-feature,resource-aware-frontier,4,300,1,0.32375,0.6772080070418014,0.0025,6.769698287799907,6.8285882877999065,6.8285882877999065,89.21326891548394,6.769698287799907,3.695210240405593,1335.4804044509106,4.946223720188558,15.387000019985708,3287087.2663754346,68705.175,40263.3,6532.719853977506,32568.26,43682.77922724067,24.0375,29.445,3.67375,0.0,0.020292257524901956,0.0
usage-policy,primary-copilot-cli-multi-file-feature,multi-file-feature,resource-aware-phase-routing,4,300,2,0.31125,0.6751887227879189,0.0025,7.106297645324074,7.165187645324073,7.165187645324073,91.00122718911936,7.106297645324074,3.8462765159171113,1356.635718760338,5.0245767361494,15.612000019985707,3287087.2663754346,60666.375,48302.1,6532.719853977506,32568.26,43682.77922724067,24.0375,29.445,3.67375,0.0,0.017904753236921114,0.0
usage-policy,primary-copilot-cli-multi-file-feature,multi-file-feature,resource-unaware-frontier,4,300,3,0.03625,0.4985716700507858,0.0025,16.437150716730606,16.514125716730607,16.514125716730607,133.4872850859582,16.437150716730606,9.925667806730225,1913.9957471399237,7.088873137555273,20.592141686652376,3646507.8016794864,123276.5625,217544.75,6532.719853977506,223906.7875,74739.32168498142,24.0375,38.4875,12.71625,0.0,0.030978237612704306,0.0
usage-policy,primary-copilot-cli-parallel-analysis,parallel-analysis,resource-aware-frontier,4,300,1,0.39625,0.6477318387128164,0.0025,6.376074339297857,6.462329339297858,6.462329339297858,74.22329289046472,6.376074339297857,2.6173537903919,1209.6245803990353,5.040102418329313,13.748577644061013,3063051.0588113046,56259.125,29759.375,7221.556372186967,23330.545,78762.12230705477,19.67375,43.1275,5.50625,0.0025,0.01795451989927396,0.0
usage-policy,primary-copilot-cli-parallel-analysis,parallel-analysis,resource-aware-phase-routing,4,300,2,0.3875,0.6451796492203538,0.0025,6.781513186109875,6.867768186109876,6.867768186109876,75.59536339421769,6.781513186109875,2.6709639679682855,1227.4665774113666,5.114444072547361,13.906077644061012,3063051.0588113046,48165.6875,37852.8125,7221.556372186967,23330.545,78762.12230705477,19.67375,43.1275,5.50625,0.0025,0.015356569386284135,0.0
usage-policy,primary-copilot-cli-parallel-analysis,parallel-analysis,resource-unaware-frontier,4,300,3,0.01375,0.3629483481521061,0.0025,19.056130515536086,19.168508015536087,19.168508015536087,127.95465032030118,19.056130515536086,9.968647466217114,1885.4375670938857,7.8559898628911915,20.677115144061013,3582106.8130344404,96052.125,160263.675,7296.556372186967,160031.88,134264.62201294946,19.68,56.18875,18.5675,0.00875,0.025168393792661697,0.0
usage-policy,primary-copilot-cli-repository-refactor,repository-refactor,resource-aware-frontier,4,300,2,0.01,0.5847841891144097,0.00125,14.534797080776919,14.61667458077692,14.61667458077692,162.61291818146768,14.534797080776919,12.792346700076491,2015.9847265175447,5.599957573659847,22.164289679480977,5645970.062878812,89108.1,80008.7625,20232.651773726888,64424.305,70337.0367457295,34.57375,40.93875,5.3975,0.99625,0.015317657911801836,0.0
usage-policy,primary-copilot-cli-repository-refactor,repository-refactor,resource-aware-phase-routing,4,300,1,0.01,0.5831977855708699,0.00125,13.288288388711928,13.370165888711927,13.370165888711927,161.2407779635304,13.288288388711928,12.684717958986989,2005.9342044477617,5.572039456799338,22.164289679480977,5645970.062878812,81560.5875,87556.275,20232.651773726888,64424.305,70337.0367457295,34.57375,40.93875,5.3975,0.99625,0.014016042331051718,0.0
usage-policy,primary-copilot-cli-repository-refactor,repository-refactor,resource-unaware-frontier,4,300,3,0.0,0.21362606917504906,0.00125,43.881481367824534,43.99709386782453,43.99709386782453,199.9891302967744,43.881481367824534,15.99913042374195,2551.3011527782696,7.086947646606304,22.400514679480974,6693216.819369192,190038.75,426430.125,19977.651773726888,468305.8,125961.87967214272,34.5575,57.80625,22.27,0.975,0.025985903368578433,0.0
usage-policy,primary-copilot-cli-test-debug,test-debug,resource-aware-frontier,4,300,2,0.12875,0.5171424701610233,0.00375,1.3117698442114096,1.3656748442114095,1.3656748442114095,62.041182751807376,1.3117698442114096,3.8197602564073434,1156.855030623207,8.569296523134867,17.38526178655236,626136.0303294525,38887.55,7507.0125,2746.0618585420343,6369.5175,21818.640142797314,12.535,26.9525,11.2075,0.0,0.058368596491611954,0.0
usage-policy,primary-copilot-cli-test-debug,test-debug,resource-aware-phase-routing,4,300,3,0.11875,0.5128794274087378,0.00375,1.427296367323729,1.4812013673237292,1.4812013673237292,62.83722025850091,1.427296367323729,3.942856971815396,1170.1336162838156,8.667656416917154,17.56526178655236,626136.0303294525,30103.45,16291.1125,2746.0618585420343,6369.5175,21818.640142797314,12.535,26.9525,11.2075,0.0,0.045094354424438376,0.0
usage-policy,primary-copilot-cli-test-debug,test-debug,resource-unaware-frontier,4,300,1,0.885,0.7529343249375351,0.00375,3.006312904987059,3.049182904987059,3.049182904987059,14.7630057843856,3.006312904987059,0.1642237632272154,390.265853217948,2.8908581719848003,3.7543701198856945,660595.9219540546,55619.325,57352.05,2746.0618585420343,50956.14,27645.54210793973,12.535,21.435,5.69,0.0,0.07230410427995598,0.0
usage-policy,primary-pi-cli-ci-browser,ci-browser,resource-aware-frontier,4,300,1,0.0275,0.5130981743758796,0.00125,9.154171344653099,9.2507113446531,9.2507113446531,144.14902232242818,9.154171344653099,10.952415933267877,1912.9563209690139,3.9853256686854457,22.874162559695232,3944349.263989157,60354.45,63406.8,8178.9110920015,46196.0125,114221.30375547361,24.79,48.27,9.1575,0.23375,0.014886463303553768,0.0
usage-policy,primary-pi-cli-ci-browser,ci-browser,resource-aware-phase-routing,4,300,2,0.02625,0.510927351310261,0.00125,9.41322255439328,9.50976255439328,9.50976255439328,144.62868894539358,9.41322255439328,11.014032331681893,1919.6177552472363,3.9992036567650757,22.896662559695233,3944349.263989157,53570.025,70191.225,8178.9110920015,46196.0125,114221.30375547361,24.79,48.27,9.1575,0.23375,0.013211161748279923,0.0
usage-policy,primary-pi-cli-ci-browser,ci-browser,resource-unaware-frontier,4,300,3,0.00125,0.18083156273703094,0.00125,29.931664418444353,30.06288441844435,30.06288441844435,173.0471823023637,29.931664418444353,13.813803236254588,2318.708323550118,4.830642340729413,23.404462559695233,4697685.074303866,119728.875,310902.375,12123.911092001501,319253.625,212326.80259214088,25.1275,65.61,26.50625,0.5625,0.02340527342218041,0.0
usage-policy,primary-pi-cli-external-integration,external-integration,resource-aware-frontier,4,300,1,0.0425,0.5687126846051168,0.0,11.77735826667994,11.85380826667994,11.85380826667994,178.7130518312592,11.77735826667994,13.205246526816591,2057.7710754055656,4.899454941441823,24.18260128574336,4839346.86819103,71770.5,96616.5,11475.790188601875,81422.86,82438.61336483453,28.27625,38.225,6.75875,0.385,0.014361930147731558,0.0
usage-policy,primary-pi-cli-external-integration,external-integration,resource-aware-phase-routing,4,300,2,0.04125,0.566799280884636,0.0,11.804178535511017,11.880628535511017,11.880628535511017,178.95501083830482,11.804178535511017,13.25808851479704,2060.8122204877127,4.906695763065983,24.205101285743357,4839346.86819103,64859.4375,103527.5625,11475.790188601875,81422.86,82438.61336483453,28.27625,38.225,6.75875,0.385,0.012976867014658285,0.0
usage-policy,primary-pi-cli-external-integration,external-integration,resource-unaware-frontier,4,300,3,0.0,0.134205346346761,0.0,37.13689297190468,37.257367971904685,37.257367971904685,216.4796399675239,37.13689297190468,17.318371197401913,2555.2646053603357,6.083963346096039,25.02097628574336,5516115.991249,169606.875,528583.125,14535.790188601875,579910.8,160149.71515219394,28.52875,60.2375,28.76875,0.64,0.027348508741805645,0.0
usage-policy,primary-pi-cli-localized-bug,localized-bug,resource-aware-frontier,4,300,2,0.96625,0.7530438445307075,0.0025,0.4225266633808097,0.4456491633808097,0.4456491633808097,5.520473608635671,0.4225266633808097,0.05320885389782731,169.29227009999383,1.8810252233332647,2.067769110283569,190932.49369512117,22869.7625,5730.4,1813.4769575472792,3937.3275,5557.560314950292,7.75375,11.56125,3.70875,0.0,0.10485972705656424,0.0
usage-policy,primary-pi-cli-localized-bug,localized-bug,resource-aware-phase-routing,4,300,3,0.9625,0.7476316165519077,0.0025,0.4738117340925501,0.49693423409255016,0.49693423409255016,5.79379348563474,0.4738117340925501,0.05613256429547248,174.30868900347352,1.9367632111497057,2.135269110283569,190932.49369512117,14113.9375,14486.225,1813.4769575472792,3937.3275,5557.560314950292,7.75375,11.56125,3.70875,0.0,0.0643999406741848,0.0
usage-policy,primary-pi-cli-localized-bug,localized-bug,resource-unaware-frontier,4,300,1,0.9975,0.8320743399159035,0.0025,1.0088104228696537,1.0299354228696538,1.0299354228696538,4.3619739140224505,1.0088104228696537,0.03540930051665788,157.77257020256909,1.7530285578063232,1.5019399436169025,198517.3609296771,28488.6,33415.2,1813.4769575472792,23623.965,7646.415334025988,7.75375,10.5625,2.71,0.0,0.10992241989294022,0.0
usage-policy,primary-pi-cli-long-session,long-session,resource-aware-frontier,4,300,2,0.0,0.4862535605429848,0.0025,21.62567772169237,21.73931772169237,21.73931772169237,240.80482697806283,21.62567772169237,19.264386158245028,2754.851841319035,3.8261831129431045,29.086574159921682,8254084.654310184,168687.9625,77256.9125,39053.282262289526,105492.14,123028.55477559177,47.90625,56.82,7.24125,2.0825,0.019852348405407352,0.0
usage-policy,primary-pi-cli-long-session,long-session,resource-aware-phase-routing,4,300,1,0.0,0.48506737812792733,0.0025,19.072828580795825,19.186468580795825,19.186468580795825,237.98127416804837,19.072828580795825,19.038501933443868,2733.1955477896026,3.7961049274855587,29.086574159921682,8254084.654310184,157816.3375,88128.5375,39053.282262289526,105492.14,123028.55477559177,47.90625,56.82,7.24125,2.0825,0.018570403550504166,0.0
usage-policy,primary-pi-cli-long-session,long-session,resource-unaware-frontier,4,300,3,0.0,0.05715878750747734,0.0025,63.40972090546343,63.57753340546343,63.57753340546343,292.1369949674434,63.40972090546343,23.370959597395473,3503.5335257677943,4.866018785788603,29.176861659921684,9553532.568476561,377426.5625,578026.5625,38138.282262289526,769656.5125,228656.89669663008,47.82875,83.90625,34.32625,2.00625,0.03591389247047629,0.0
usage-policy,primary-pi-cli-multi-file-feature,multi-file-feature,resource-aware-frontier,4,300,1,0.35,0.6768801065321466,0.00125,6.775903053826673,6.833903053826673,6.833903053826673,87.1834710702338,6.775903053826673,3.4140182697198997,1328.7202937631923,4.9211862731970095,15.276431634957003,3291612.3678961126,69883.275,39431.7,6447.568102480424,32629.46,42941.769087330365,24.075,29.0,3.65875,0.0,0.020640805088550134,0.0
usage-policy,primary-pi-cli-multi-file-feature,multi-file-feature,resource-aware-phase-routing,4,300,2,0.3375,0.674869010943232,0.00125,7.112633744855535,7.170633744855535,7.170633744855535,88.9719622724717,7.112633744855535,3.6100938194082652,1349.8765502788874,4.999542778810694,15.501431634957003,3291612.3678961126,61688.55,47626.425,6447.568102480424,32629.46,42941.769087330365,24.075,29.0,3.65875,0.0,0.01820411983047786,0.0
usage-policy,primary-pi-cli-multi-file-feature,multi-file-feature,resource-unaware-frontier,4,300,3,0.03,0.5007646961233317,0.00125,16.404347064022776,16.480249564022774,16.480249564022774,134.93982455876977,16.404347064022776,10.191534597559402,1942.01370338492,7.192643345870075,21.066269134957,3647799.6856551995,127990.875,213914.1875,6447.568102480424,224327.5375,73611.68234527094,24.075,37.95125,12.61,0.0,0.03223220517230831,0.0
usage-policy,primary-pi-cli-parallel-analysis,parallel-analysis,resource-aware-frontier,4,300,1,0.37375,0.6476013527219959,0.00125,6.391767492516773,6.4778099925167725,6.4778099925167725,77.24286955144503,6.391767492516773,2.776305389238284,1255.5294732101324,5.231372805042218,14.49857169969032,3070304.3254970713,56654.0625,29125.25,7194.174470713682,23295.1425,78651.21187420537,19.65,43.02125,5.535,0.0025,0.01798500546369779,0.0
usage-policy,primary-pi-cli-parallel-analysis,parallel-analysis,resource-aware-phase-routing,4,300,2,0.355,0.6450338969353235,0.00125,6.788851433811898,6.874893933811897,6.874893933811897,79.588213436905,6.788851433811898,2.961311669028733,1283.9079041834887,5.349616267431202,14.836071699690319,3070304.3254970713,48527.25,37252.0625,7194.174470713682,23295.1425,78651.21187420537,19.65,43.02125,5.535,0.0025,0.01539675952998136,0.0
usage-policy,primary-pi-cli-parallel-analysis,parallel-analysis,resource-unaware-frontier,4,300,3,0.0175,0.36703125318331764,0.00125,19.012202383722755,19.124122383722757,19.124122383722757,128.3236674141784,19.012202383722755,9.916070312501866,1902.6594984736137,7.927747910306724,20.954200866356988,3586094.9743470764,97543.875,158059.2,7254.174470713682,159778.92,134099.2556369342,19.655,55.96,18.47375,0.0075,0.025459388608196017,0.0
usage-policy,primary-pi-cli-repository-refactor,repository-refactor,resource-aware-frontier,4,300,2,0.0125,0.5894729794243342,0.0,14.601057804971742,14.682230304971743,14.682230304971743,162.60975791668477,14.601057804971742,12.740812414748598,2022.055203983764,5.616820011066011,22.226225041277313,5667657.892154224,89621.1,79662.4875,20174.070128878004,64546.79,69568.07418785917,34.6475,40.58625,5.2275,0.99625,0.015354320651915476,0.0
usage-policy,primary-pi-cli-repository-refactor,repository-refactor,resource-aware-phase-routing,4,300,1,0.01,0.5878909964130699,0.0,13.352565356034338,13.433737856034337,13.433737856034337,161.57396287527996,13.352565356034338,12.71985200994298,2014.670996586371,5.596308323851031,22.27122504127731,5667657.892154224,82041.525,87242.0625,20174.070128878004,64546.79,69568.07418785917,34.6475,40.58625,5.2275,0.99625,0.01405340113624018,0.0
usage-policy,primary-pi-cli-repository-refactor,repository-refactor,resource-unaware-frontier,4,300,3,0.00125,0.21130436408709805,0.0,44.026981249372504,44.1422387493725,44.1422387493725,200.25582923555757,44.026981249372504,15.980067620556222,2560.32323394153,7.112008983170917,22.485533374610647,6716321.40905104,191371.125,425705.5,19889.070128878004,469176.2,124891.8902092615,34.63,57.62875,22.27625,0.9725,0.026101202961084768,0.0
usage-policy,primary-pi-cli-test-debug,test-debug,resource-aware-frontier,4,300,2,0.1175,0.5220676755553867,0.00125,1.3206873557947076,1.3741098557947078,1.3741098557947078,62.930506062031,1.3206873557947076,4.001773557854214,1173.1543296546454,8.690032071515892,17.65475957059035,630473.6041628335,38699.05,7648.3875,2739.9473932533897,6366.2025,21658.615302939448,12.53,26.71125,11.05875,0.0,0.057791731408115936,0.0
usage-policy,primary-pi-cli-test-debug,test-debug,resource-aware-phase-routing,4,300,3,0.1125,0.5177552546586279,0.00125,1.435838079781416,1.4892605797814162,1.4892605797814162,63.40115977533895,1.435838079781416,4.075147546251156,1181.0182121911591,8.748283053267846,17.74475957059035,630473.6041628335,29811.275,16536.1625,2739.9473932533897,6366.2025,21658.615302939448,12.53,26.71125,11.05875,0.0,0.04443693889807384,0.0
usage-policy,primary-pi-cli-test-debug,test-debug,resource-unaware-frontier,4,300,1,0.89375,0.7531571838746076,0.00125,3.0294657712753588,3.072173271275359,3.072173271275359,14.371448115799858,3.0294657712753588,0.15947238728443827,385.2397237520337,2.853627583348398,3.664401237257019,665344.0933525728,54563.625,58293.0,2739.9473932533897,50929.62,27547.583140950206,12.53,21.35375,5.70125,0.0,0.0706869933258626,0.0
