study,hypothesis_id,aggregate_status,baseline_scenario_id,comparison_scenario_id,outcome_name,design_point_id,role,point_status,estimate_comparison_minus_baseline,interval_low,interval_high,mcse,threshold_operator,threshold_value,threshold_unit,complete_pairs
usage-policy,h-phase-routing-cost,challenges-under-model,resource-aware-frontier,resource-aware-phase-routing,normalized_cost_per_verified_work,primary-pi-cli-ci-browser,primary,challenges,0.0616163984140141,-0.0118165810268611,0.135049377854889,0.037466494292806,le,-0.05,1,200
usage-policy,h-phase-routing-cost,challenges-under-model,resource-aware-frontier,resource-aware-phase-routing,normalized_cost_per_verified_work,primary-pi-cli-external-integration,primary,challenges,0.0528419879804485,-0.0463306055322582,0.152014581493155,0.0505991917683016,le,-0.05,1,200
usage-policy,h-phase-routing-cost,challenges-under-model,resource-aware-frontier,resource-aware-phase-routing,normalized_cost_per_verified_work,primary-pi-cli-localized-bug,primary,challenges,0.00292371039764517,0.000153261747287085,0.00569415904800326,0.00141352018313144,le,-0.05,1,200
usage-policy,h-phase-routing-cost,challenges-under-model,resource-aware-frontier,resource-aware-phase-routing,normalized_cost_per_verified_work,primary-pi-cli-long-session,primary,supports,-0.225884224801156,-0.229646653785043,-0.22212179581727,0.00191964189830217,le,-0.05,1,200
usage-policy,h-phase-routing-cost,challenges-under-model,resource-aware-frontier,resource-aware-phase-routing,normalized_cost_per_verified_work,primary-pi-cli-multi-file-feature,primary,challenges,0.196075549688366,0.0586702780955695,0.333480821281162,0.0701060186190316,le,-0.05,1,200
usage-policy,h-phase-routing-cost,challenges-under-model,resource-aware-frontier,resource-aware-phase-routing,normalized_cost_per_verified_work,primary-pi-cli-parallel-analysis,primary,challenges,0.185006279790449,0.068160135215815,0.301852424365084,0.0596164753517421,le,-0.05,1,200
usage-policy,h-phase-routing-cost,challenges-under-model,resource-aware-frontier,resource-aware-phase-routing,normalized_cost_per_verified_work,primary-pi-cli-repository-refactor,primary,inconclusive,-0.0209604048056182,-0.140818428189642,0.0988976185784057,0.0611531764509188,le,-0.05,1,200
usage-policy,h-phase-routing-cost,challenges-under-model,resource-aware-frontier,resource-aware-phase-routing,normalized_cost_per_verified_work,primary-pi-cli-test-debug,primary,challenges,0.073373988396941,0.00631381264169521,0.140434164152187,0.0342150040940588,le,-0.05,1,200
usage-policy,h-phase-routing-quality,supports-under-model,resource-aware-frontier,resource-aware-phase-routing,external_quality_score,challenge-copilot-cli-cache-churn,challenge,supports,-0.00202288521234091,-0.00203854907994266,-0.00200722134473916,7.99191603789999e-06,ge,-0.01,1,200
usage-policy,h-phase-routing-quality,supports-under-model,resource-aware-frontier,resource-aware-phase-routing,external_quality_score,challenge-copilot-cli-cold-cache,challenge,supports,-0.00159021355847933,-0.00159967260429962,-0.00158075451265903,4.82613246718231e-06,ge,-0.01,1,200
usage-policy,h-phase-routing-quality,supports-under-model,resource-aware-frontier,resource-aware-phase-routing,external_quality_score,challenge-copilot-cli-hot-cache,challenge,supports,-0.00428934353723796,-0.00433705024323471,-0.0042416368312412,2.43406033850933e-05,ge,-0.01,1,200
usage-policy,h-phase-routing-quality,supports-under-model,resource-aware-frontier,resource-aware-phase-routing,external_quality_score,challenge-copilot-cli-lossy-long-session,challenge,supports,-0.00116931122342602,-0.00118011540695636,-0.00115850703989568,5.51243982826215e-06,ge,-0.01,1,200
usage-policy,h-phase-routing-quality,supports-under-model,resource-aware-frontier,resource-aware-phase-routing,external_quality_score,challenge-copilot-cli-tool-sprawl,challenge,supports,-0.00189101802772445,-0.00191144614419498,-0.00187058991125392,1.04226999228891e-05,ge,-0.01,1,200
usage-policy,h-phase-routing-quality,supports-under-model,resource-aware-frontier,resource-aware-phase-routing,external_quality_score,challenge-copilot-cli-unreliable-tools,challenge,supports,-0.00139867587357499,-0.00144185757024834,-0.00135549417690163,2.2031882735584e-05,ge,-0.01,1,200
usage-policy,h-phase-routing-quality,supports-under-model,resource-aware-frontier,resource-aware-phase-routing,external_quality_score,challenge-pi-cli-cache-churn,challenge,supports,-0.00202141890983751,-0.00203692610897632,-0.0020059117106987,7.91198167983197e-06,ge,-0.01,1,200
usage-policy,h-phase-routing-quality,supports-under-model,resource-aware-frontier,resource-aware-phase-routing,external_quality_score,challenge-pi-cli-cold-cache,challenge,supports,-0.00157884263251417,-0.00158934500349658,-0.00156834026153176,5.35845100484016e-06,ge,-0.01,1,200
usage-policy,h-phase-routing-quality,supports-under-model,resource-aware-frontier,resource-aware-phase-routing,external_quality_score,challenge-pi-cli-hot-cache,challenge,supports,-0.00429848842988825,-0.00434495850463304,-0.00425201835514347,2.37096574790836e-05,ge,-0.01,1,200
usage-policy,h-phase-routing-quality,supports-under-model,resource-aware-frontier,resource-aware-phase-routing,external_quality_score,challenge-pi-cli-lossy-long-session,challenge,supports,-0.00117105414002801,-0.00118180667484462,-0.0011603016052114,5.4860879594843e-06,ge,-0.01,1,200
usage-policy,h-phase-routing-quality,supports-under-model,resource-aware-frontier,resource-aware-phase-routing,external_quality_score,challenge-pi-cli-tool-sprawl,challenge,supports,-0.00187465731974844,-0.00189571025329422,-0.00185360438620267,1.07414900027947e-05,ge,-0.01,1,200
usage-policy,h-phase-routing-quality,supports-under-model,resource-aware-frontier,resource-aware-phase-routing,external_quality_score,challenge-pi-cli-unreliable-tools,challenge,supports,-0.00141133136628346,-0.00145714604070973,-0.00136551669185719,2.33752634169062e-05,ge,-0.01,1,200
usage-policy,h-phase-routing-quality,supports-under-model,resource-aware-frontier,resource-aware-phase-routing,external_quality_score,primary-copilot-cli-ci-browser,primary,supports,-0.00215634308862034,-0.00217743112912105,-0.00213525504811963,1.07594020436363e-05,ge,-0.01,1,200
usage-policy,h-phase-routing-quality,supports-under-model,resource-aware-frontier,resource-aware-phase-routing,external_quality_score,primary-copilot-cli-external-integration,primary,supports,-0.00191885327318398,-0.00193374488110845,-0.00190396166525951,7.59789875831156e-06,ge,-0.01,1,200
usage-policy,h-phase-routing-quality,supports-under-model,resource-aware-frontier,resource-aware-phase-routing,external_quality_score,primary-copilot-cli-localized-bug,primary,supports,-0.00543138532345009,-0.0054954932107972,-0.00536727743610298,3.27087068195067e-05,ge,-0.01,1,200
usage-policy,h-phase-routing-quality,supports-under-model,resource-aware-frontier,resource-aware-phase-routing,external_quality_score,primary-copilot-cli-long-session,primary,supports,-0.0011875879364116,-0.00119562594804936,-0.00117954992477385,4.10110170449751e-06,ge,-0.01,1,200
usage-policy,h-phase-routing-quality,supports-under-model,resource-aware-frontier,resource-aware-phase-routing,external_quality_score,primary-copilot-cli-multi-file-feature,primary,supports,-0.00201928425388242,-0.00203464913852214,-0.0020039193692427,7.83937090728202e-06,ge,-0.01,1,200
usage-policy,h-phase-routing-quality,supports-under-model,resource-aware-frontier,resource-aware-phase-routing,external_quality_score,primary-copilot-cli-parallel-analysis,primary,supports,-0.0025521894924625,-0.0025750340468349,-0.0025293449380901,1.16555990582461e-05,ge,-0.01,1,200
usage-policy,h-phase-routing-quality,supports-under-model,resource-aware-frontier,resource-aware-phase-routing,external_quality_score,primary-copilot-cli-repository-refactor,primary,supports,-0.00158640354353969,-0.00159764266677748,-0.0015751644203019,5.73435191995628e-06,ge,-0.01,1,200
usage-policy,h-phase-routing-quality,supports-under-model,resource-aware-frontier,resource-aware-phase-routing,external_quality_score,primary-copilot-cli-test-debug,primary,supports,-0.00426304275228552,-0.00431211254711459,-0.00421397295745646,2.50360696503212e-05,ge,-0.01,1,200
usage-policy,h-phase-routing-quality,supports-under-model,resource-aware-frontier,resource-aware-phase-routing,external_quality_score,primary-pi-cli-ci-browser,primary,supports,-0.00217082306561863,-0.00218871327519166,-0.00215293285604559,9.12782567136513e-06,ge,-0.01,1,200
usage-policy,h-phase-routing-quality,supports-under-model,resource-aware-frontier,resource-aware-phase-routing,external_quality_score,primary-pi-cli-external-integration,primary,supports,-0.00191340372048073,-0.00192666303627471,-0.00190014440468675,6.76508134770351e-06,ge,-0.01,1,200
usage-policy,h-phase-routing-quality,supports-under-model,resource-aware-frontier,resource-aware-phase-routing,external_quality_score,primary-pi-cli-localized-bug,primary,supports,-0.00541222797879974,-0.00547776090988596,-0.00534669504771353,3.34357833119043e-05,ge,-0.01,1,200
usage-policy,h-phase-routing-quality,supports-under-model,resource-aware-frontier,resource-aware-phase-routing,external_quality_score,primary-pi-cli-long-session,primary,supports,-0.0011861824150575,-0.00119446316755293,-0.00117790166256206,4.2249513566339e-06,ge,-0.01,1,200
usage-policy,h-phase-routing-quality,supports-under-model,resource-aware-frontier,resource-aware-phase-routing,external_quality_score,primary-pi-cli-multi-file-feature,primary,supports,-0.00201109558891466,-0.00202758188715898,-0.00199460929067034,8.41153121912441e-06,ge,-0.01,1,200
usage-policy,h-phase-routing-quality,supports-under-model,resource-aware-frontier,resource-aware-phase-routing,external_quality_score,primary-pi-cli-parallel-analysis,primary,supports,-0.00256745578667247,-0.00258844211290582,-0.00254646946043911,1.0707506055669e-05,ge,-0.01,1,200
usage-policy,h-phase-routing-quality,supports-under-model,resource-aware-frontier,resource-aware-phase-routing,external_quality_score,primary-pi-cli-repository-refactor,primary,supports,-0.00158198301126433,-0.00159241636536016,-0.00157154965716851,5.32323766054995e-06,ge,-0.01,1,200
usage-policy,h-phase-routing-quality,supports-under-model,resource-aware-frontier,resource-aware-phase-routing,external_quality_score,primary-pi-cli-test-debug,primary,supports,-0.00431242089675874,-0.00436016877385147,-0.00426467301966601,2.43616094322937e-05,ge,-0.01,1,200
