study,design_group,scenario_id,outcome_name,n,mean,stddev,mcse,min,p05,median,p95,max
controlled-harness,primary,copilot-cli-copilot-route,budget_exhausted_fraction,1600,0.94703125,0.1419034333223845,0.0035475858330596124,0.5,0.5,1.0,1.0,1.0
controlled-harness,primary,copilot-cli-copilot-route,cache_hit_fraction,1600,0.051865867416330425,0.0471590200139824,0.00117897550034956,0.014610228001656133,0.02000153020890297,0.029114452509023787,0.16389004344325794,0.20053059994097827
controlled-harness,primary,copilot-cli-copilot-route,cache_read_tokens_per_task,1600,120481.9890625,70335.35235555019,1758.3838088887546,24637.5,37777.5,105495.0,289100.0,343000.0
controlled-harness,primary,copilot-cli-copilot-route,cache_write_tokens_per_task,1600,95789.9515625,61614.202232809024,1540.3550558202255,3285.0,9855.0,94575.0,183940.0,224515.0
controlled-harness,primary,copilot-cli-copilot-route,compactions_per_task,1600,0.6059375,0.7730383164778861,0.019325957911947154,0.0,0.0,0.25,2.5,3.0
controlled-harness,primary,copilot-cli-copilot-route,economic_loss_usd_per_task,1600,125.01851517242156,79.2550658470513,1.9813766461762825,0.3063973232903895,1.2104048946522727,138.42065911370182,248.60702131953724,283.1763701259633
controlled-harness,primary,copilot-cli-copilot-route,external_quality_score,1600,0.3171186831036395,0.32057339136562024,0.008014334784140506,0.0,0.0018844976636082631,0.19376716211648715,0.8150367241118431,0.8506515721812518
controlled-harness,primary,copilot-cli-copilot-route,human_minutes_per_task,1600,18.191703148545578,10.333987947483202,0.25834969868708,0.0225,0.06245833333333334,21.358386314523635,31.334177645192256,45.201240519520425
controlled-harness,primary,copilot-cli-copilot-route,marginal_cash_cost_usd_per_task,1600,10.118722926942505,7.590655366248516,0.1897663841562129,0.12829963138772568,0.2141714883134135,9.421532522181856,25.124751586948545,28.90018260319542
controlled-harness,primary,copilot-cli-copilot-route,model_calls_per_task,1600,25.139375,11.934606434801108,0.2983651608700277,6.0,7.5,24.75,48.75,53.25
controlled-harness,primary,copilot-cli-copilot-route,normalized_cost_per_verified_work,1600,9.86639018437927,6.5109955334823955,0.1627748883370599,0.002451178586323116,0.009683239157218181,11.073652729096146,19.888561705562978,22.65410961007706
controlled-harness,primary,copilot-cli-copilot-route,normalized_provider_cost,1600,10.23363751027584,7.523742310489089,0.18809355776222722,0.34163296472105903,0.4290048216467468,9.54086585551519,25.109872955336435,28.914515936528755
controlled-harness,primary,copilot-cli-copilot-route,normalized_wall_time,1600,4.510770388435858,2.0065440646522137,0.05016360161630534,0.45812370561319454,0.7918556731838171,4.728795427086881,7.262276285109642,9.561594494338019
controlled-harness,primary,copilot-cli-copilot-route,output_tokens_per_task,1600,13844.961336251206,12376.056469364217,309.4014117341054,1324.4534854914516,1750.3008503635212,8130.34657722466,42777.823864348786,50387.56887903988
controlled-harness,primary,copilot-cli-copilot-route,policy_violation_fraction,1600,0.00171875,0.02066398494019257,0.0005165996235048143,0.0,0.0,0.0,0.0,0.25
controlled-harness,primary,copilot-cli-copilot-route,provider_cost_usd_per_task,1600,10.23363751027584,7.523742310489089,0.18809355776222722,0.34163296472105903,0.4290048216467468,9.54086585551519,25.109872955336435,28.914515936528755
controlled-harness,primary,copilot-cli-copilot-route,retries_per_task,1600,28.953125,24.2469830670082,0.6061745766752049,0.0,1.0,22.875,71.26249999999999,93.5
controlled-harness,primary,copilot-cli-copilot-route,tool_calls_per_task,1600,59.209375,35.28949877529798,0.8822374693824495,6.5,9.0,59.875,120.52499999999998,158.75
controlled-harness,primary,copilot-cli-copilot-route,tool_result_tokens_per_task,1600,100153.7292270596,67380.86453129895,1684.521613282474,3584.0345179793476,5159.361806396906,103288.0105041419,209300.93985726504,281451.41309004196
controlled-harness,primary,copilot-cli-copilot-route,tool_schema_tokens_per_task,1600,82166.5515625,62438.507763227004,1560.9626940806752,5100.0,6375.0,67566.5,197890.19999999998,216036.0
controlled-harness,primary,copilot-cli-copilot-route,uncached_input_tokens_per_task,1600,3893056.915796538,2579181.287256664,64479.5321814166,142838.4640854636,186347.3871248845,3917310.651798142,8784862.14953582,9797076.6516952
controlled-harness,primary,copilot-cli-copilot-route,wall_seconds_per_task,1600,1625.570145801065,922.5555007151453,23.063887517878634,41.23113350518751,99.67528426723602,1830.2617524968073,2985.0161559197127,3890.0424604348545
controlled-harness,primary,pi-cli-copilot-route,accepted_task_fraction,1600,0.20375,0.34466586587510684,0.008616646646877672,0.0,0.0,0.0,1.0,1.0
controlled-harness,primary,pi-cli-copilot-route,allocated_cash_cost_usd_per_task,1600,10.162931471860896,7.413003217876111,0.18532508044690277,0.2661430763810224,0.3497283720407768,9.476996919063012,24.611364923882444,28.303869949124387
controlled-harness,primary,pi-cli-copilot-route,budget_exhausted_fraction,1600,0.94765625,0.14158424399374228,0.003539606099843557,0.5,0.5,1.0,1.0,1.0
controlled-harness,primary,pi-cli-copilot-route,cache_hit_fraction,1600,0.03522816137985617,0.03226127812659325,0.0008065319531648312,0.009996128279016157,0.013644729712044269,0.019917063751928567,0.11259825701338928,0.13827258590179503
controlled-harness,primary,pi-cli-copilot-route,cache_read_tokens_per_task,1600,81565.5875,48572.749817751515,1214.318745443788,16162.5,24782.5,71500.0,197355.0,229132.5
controlled-harness,primary,pi-cli-copilot-route,cache_write_tokens_per_task,1600,64751.8859375,41941.04428268891,1048.5261070672227,2155.0,6465.0,63928.75,125290.0,151085.0
controlled-harness,primary,pi-cli-copilot-route,compactions_per_task,1600,0.5634375,0.7207659108754902,0.018019147771887255,0.0,0.0,0.25,2.25,2.75
controlled-harness,primary,pi-cli-copilot-route,economic_loss_usd_per_task,1600,126.3977043961979,73.69602153004165,1.842400538251041,0.3256621868819693,2.7464271136757596,137.54287318781047,246.6113372227511,280.8295545064748
controlled-harness,primary,pi-cli-copilot-route,external_quality_score,1600,0.4451884656034838,0.21263820704395942,0.005315955176098985,0.05356574808851781,0.12255223149067136,0.44935566393895143,0.7583102902485035,0.8101184201282902
controlled-harness,primary,pi-cli-copilot-route,human_minutes_per_task,1600,18.93801721104558,8.907291922937434,0.22268229807343584,0.028333333333333332,1.1149034164927227,20.83637680339318,31.22941110838619,45.02540718618708
controlled-harness,primary,pi-cli-copilot-route,marginal_cash_cost_usd_per_task,1600,10.032931471860895,7.413003217876111,0.18532508044690277,0.13614307638102238,0.2197283720407768,9.346996919063013,24.481364923882445,28.173869949124388
controlled-harness,primary,pi-cli-copilot-route,model_calls_per_task,1600,25.09625,11.887157776882908,0.2971789444220727,6.0,7.5,24.75,48.5,52.5
controlled-harness,primary,pi-cli-copilot-route,normalized_cost_per_verified_work,1600,9.447139943065391,6.562940542302206,0.16407351355755515,0.0026052974950557545,0.021971416909406075,11.003429855024837,19.72890697782009,22.466364360517982
controlled-harness,primary,pi-cli-copilot-route,normalized_provider_cost,1600,10.180995117694229,7.37948502545096,0.184487125636274,0.3414764097143557,0.42607720626111756,9.471580252396343,24.568750302565533,28.242203282457723
controlled-harness,primary,pi-cli-copilot-route,normalized_wall_time,1600,4.8920134099476,1.7744947830579008,0.04436236957644752,0.445180857484473,1.2372053147958368,4.9622857383908645,7.42040269759137,12.613183909610987
controlled-harness,primary,pi-cli-copilot-route,output_tokens_per_task,1600,13334.961336251206,11756.218214940016,293.9054553735004,1324.4534854914516,1750.3008503635212,8013.551570354752,40304.66049415999,48090.55860817875
controlled-harness,primary,pi-cli-copilot-route,policy_violation_fraction,1600,0.00171875,0.02066398494019257,0.0005165996235048143,0.0,0.0,0.0,0.0,0.25
controlled-harness,primary,pi-cli-copilot-route,provider_cost_usd_per_task,1600,10.180995117694229,7.37948502545096,0.184487125636274,0.3414764097143557,0.42607720626111756,9.471580252396343,24.568750302565533,28.242203282457723
controlled-harness,primary,pi-cli-copilot-route,retries_per_task,1600,12.37796875,6.875682280020166,0.17189205700050414,1.5,3.5,10.875,24.75,33.75
controlled-harness,primary,pi-cli-copilot-route,tool_calls_per_task,1600,42.63484375,18.63881199730834,0.46597029993270855,7.25,11.25,46.25,72.76249999999999,94.0
controlled-harness,primary,pi-cli-copilot-route,tool_result_tokens_per_task,1600,95724.59580048762,59764.59161764571,1494.1147904411428,4306.293359517631,6901.148022374758,100559.85934481457,189704.13743815516,243677.69052318705
controlled-harness,primary,pi-cli-copilot-route,tool_schema_tokens_per_task,1600,57225.9046875,44138.36014810614,1103.4590037026535,3060.0,3825.0,47217.5,139731.5,150858.0
controlled-harness,primary,pi-cli-copilot-route,uncached_input_tokens_per_task,1600,3934277.022659116,2579134.7665473763,64478.36916368441,148664.436582112,191067.71397970882,3951896.7098184465,8799982.166102523,9759742.214761352
controlled-harness,primary,pi-cli-copilot-route,wall_seconds_per_task,1600,1636.4565910965787,807.9719793714163,20.199299484285408,40.06627717360257,112.28845259551812,1767.686940269114,2881.630784915261,3782.2195098497446
controlled-harness,primary,pi-cli-openai-api,accepted_task_fraction,1600,0.20375,0.34466586587510684,0.008616646646877672,0.0,0.0,0.0,1.0,1.0
controlled-harness,primary,pi-cli-openai-api,allocated_cash_cost_usd_per_task,1600,10.266264805194227,7.413003217876112,0.1853250804469028,0.36947640971435575,0.45306170537411017,9.580330252396344,24.71469825721578,28.407203282457722
controlled-harness,primary,pi-cli-openai-api,budget_exhausted_fraction,1600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
controlled-harness,primary,pi-cli-openai-api,cache_hit_fraction,1600,0.03522816137985617,0.03226127812659325,0.0008065319531648312,0.009996128279016157,0.013644729712044269,0.019917063751928567,0.11259825701338928,0.13827258590179503
controlled-harness,primary,pi-cli-openai-api,cache_read_tokens_per_task,1600,81565.5875,48572.749817751515,1214.318745443788,16162.5,24782.5,71500.0,197355.0,229132.5
controlled-harness,primary,pi-cli-openai-api,cache_write_tokens_per_task,1600,64751.8859375,41941.04428268891,1048.5261070672227,2155.0,6465.0,63928.75,125290.0,151085.0
controlled-harness,primary,pi-cli-openai-api,compactions_per_task,1600,0.5634375,0.7207659108754902,0.018019147771887255,0.0,0.0,0.25,2.25,2.75
controlled-harness,primary,pi-cli-openai-api,economic_loss_usd_per_task,1600,126.50103772953123,73.69602153004165,1.842400538251041,0.42899552021530263,2.8497604470090927,137.6462065211438,246.71467055608443,280.93288783980813
controlled-harness,primary,pi-cli-openai-api,external_quality_score,1600,0.4451884656034838,0.21263820704395942,0.005315955176098985,0.05356574808851781,0.12255223149067136,0.44935566393895143,0.7583102902485035,0.8101184201282902
controlled-harness,primary,pi-cli-openai-api,human_minutes_per_task,1600,18.93801721104558,8.907291922937434,0.22268229807343584,0.028333333333333332,1.1149034164927227,20.83637680339318,31.22941110838619,45.02540718618708
controlled-harness,primary,pi-cli-openai-api,marginal_cash_cost_usd_per_task,1600,10.266264805194227,7.413003217876112,0.1853250804469028,0.36947640971435575,0.45306170537411017,9.580330252396344,24.71469825721578,28.407203282457722
controlled-harness,primary,pi-cli-openai-api,model_calls_per_task,1600,25.09625,11.887157776882908,0.2971789444220727,6.0,7.5,24.75,48.5,52.5
controlled-harness,primary,pi-cli-openai-api,normalized_cost_per_verified_work,1600,9.453321687509835,6.565687098221159,0.16414217745552898,0.003431964161722421,0.022798083576072742,11.011696521691505,19.737173644486752,22.47463102718465
controlled-harness,primary,pi-cli-openai-api,normalized_provider_cost,1600,10.180995117694229,7.37948502545096,0.184487125636274,0.3414764097143557,0.42607720626111756,9.471580252396343,24.568750302565533,28.242203282457723
controlled-harness,primary,pi-cli-openai-api,normalized_wall_time,1600,4.8920134099476,1.7744947830579008,0.04436236957644752,0.445180857484473,1.2372053147958368,4.9622857383908645,7.42040269759137,12.613183909610987
controlled-harness,primary,pi-cli-openai-api,output_tokens_per_task,1600,13334.961336251206,11756.218214940016,293.9054553735004,1324.4534854914516,1750.3008503635212,8013.551570354752,40304.66049415999,48090.55860817875
controlled-harness,primary,pi-cli-openai-api,policy_violation_fraction,1600,0.00171875,0.02066398494019257,0.0005165996235048143,0.0,0.0,0.0,0.0,0.25
controlled-harness,primary,pi-cli-openai-api,provider_cost_usd_per_task,1600,10.180995117694229,7.37948502545096,0.184487125636274,0.3414764097143557,0.42607720626111756,9.471580252396343,24.568750302565533,28.242203282457723
controlled-harness,primary,pi-cli-openai-api,retries_per_task,1600,12.37796875,6.875682280020166,0.17189205700050414,1.5,3.5,10.875,24.75,33.75
controlled-harness,primary,pi-cli-openai-api,tool_calls_per_task,1600,42.63484375,18.63881199730834,0.46597029993270855,7.25,11.25,46.25,72.76249999999999,94.0
controlled-harness,primary,pi-cli-openai-api,tool_result_tokens_per_task,1600,95724.59580048762,59764.59161764571,1494.1147904411428,4306.293359517631,6901.148022374758,100559.85934481457,189704.13743815516,243677.69052318705
controlled-harness,primary,pi-cli-openai-api,tool_schema_tokens_per_task,1600,57225.9046875,44138.36014810614,1103.4590037026535,3060.0,3825.0,47217.5,139731.5,150858.0
controlled-harness,primary,pi-cli-openai-api,uncached_input_tokens_per_task,1600,3934277.022659116,2579134.7665473763,64478.36916368441,148664.436582112,191067.71397970882,3951896.7098184465,8799982.166102523,9759742.214761352
controlled-harness,primary,pi-cli-openai-api,wall_seconds_per_task,1600,1636.4565910965787,807.9719793714163,20.199299484285408,40.06627717360257,112.28845259551812,1767.686940269114,2881.630784915261,3782.2195098497446
monthly-economics,all,copilot-proplus-auto,accepted_task_fraction,2400,0.2528125,0.4315571404762526,0.008809123241845166,0.0,0.0,0.0,1.0,1.0
monthly-economics,all,copilot-proplus-auto,allocated_cash_cost_usd_per_task,2400,9.293523078874435,6.709068895245041,0.1369482953544033,0.238996380599645,0.3774784136857727,8.692211209588756,20.035924483918134,22.534478492531274
monthly-economics,all,copilot-proplus-auto,budget_exhausted_fraction,2400,0.86,0.2887064190751099,0.005893195101667862,0.0,0.0,1.0,1.0,1.0
monthly-economics,all,copilot-proplus-auto,cache_hit_fraction,2400,0.04242111092206768,0.04188107610658166,0.0008548938861649453,0.0,0.0011410116025410647,0.03318126043050837,0.1219290038393387,0.14818578143815966
monthly-economics,all,copilot-proplus-auto,cache_read_tokens_per_task,2400,112069.01354166666,131813.4400589617,2690.6305782116,0.0,5410.0,32850.0,350350.0,387100.0
monthly-economics,all,copilot-proplus-auto,cache_write_tokens_per_task,2400,125760.253125,87451.50741190821,1785.0964199699688,19710.0,21352.5,105300.0,292140.0,330010.0
monthly-economics,all,copilot-proplus-auto,compactions_per_task,2400,0.809375,0.9850728465052982,0.02010771527840797,0.0,0.0,0.0,2.5,3.0
monthly-economics,all,copilot-proplus-auto,economic_loss_usd_per_task,2400,135.30178836472936,87.2880305553731,1.7817594626094253,0.31919214554939385,1.2717970568719084,138.16957815304713,252.920878802692,274.0271443778005
monthly-economics,all,copilot-proplus-auto,external_quality_score,2400,0.32606203417983365,0.33278133501394586,0.006792870555886274,0.0,0.001348855850147985,0.24879798359273403,0.8172881206402147,0.846216696113792
monthly-economics,all,copilot-proplus-auto,human_minutes_per_task,2400,19.11697208692912,11.316336946059439,0.23099376062709093,0.021666666666666667,0.033291666666666664,21.994505683050612,35.89824042232013,44.30652535959956
monthly-economics,all,copilot-proplus-auto,marginal_cash_cost_usd_per_task,2400,8.763289278226983,6.660258785406862,0.1359519631594638,0.014,0.0195,8.579388335092743,19.855308249065615,22.480311825864607
monthly-economics,all,copilot-proplus-auto,model_calls_per_task,2400,26.916770833333334,14.504914109927462,0.29608031943515256,6.0,7.25,25.5,50.01249999999993,54.5
monthly-economics,all,copilot-proplus-auto,normalized_cost_per_verified_work,2400,10.696567863313392,7.129439687427788,0.1455290782178806,0.002553537164395151,0.01017437645497527,11.053566252243769,20.23367030421536,21.92217155022404
monthly-economics,all,copilot-proplus-auto,normalized_provider_cost,2400,10.486748434707971,7.687627830172253,0.15692304596951195,0.3537459784440499,0.45530828476480817,9.764963582743098,22.58666629739692,24.866704497874252
monthly-economics,all,copilot-proplus-auto,normalized_wall_time,2400,4.188591282921932,1.924193290932394,0.03927743107725922,0.4635476450157316,0.5855030123318268,4.270013652288881,6.995332647400817,8.724344273175074
monthly-economics,all,copilot-proplus-auto,output_tokens_per_task,2400,16876.903239226758,15923.624785710565,325.03962983771675,1279.4610783699277,1653.307761092927,8000.113442089627,45324.94779811462,51614.0510965491
monthly-economics,all,copilot-proplus-auto,policy_violation_fraction,2400,0.0016666666666666668,0.02034849907187886,0.0004153619979800024,0.0,0.0,0.0,0.0,0.25
monthly-economics,all,copilot-proplus-auto,provider_cost_usd_per_task,2400,10.486748434707971,7.687627830172253,0.15692304596951195,0.3537459784440499,0.45530828476480817,9.764963582743098,22.58666629739692,24.866704497874252
monthly-economics,all,copilot-proplus-auto,retries_per_task,2400,30.9125,26.54562047970949,0.5418602090071956,0.0,0.75,19.75,69.75,82.5
monthly-economics,all,copilot-proplus-auto,tool_calls_per_task,2400,60.0634375,40.7811154392012,0.8324410330631671,4.5,8.25,50.125,122.26249999999993,142.0
monthly-economics,all,copilot-proplus-auto,tool_result_tokens_per_task,2400,109420.43935750294,83450.60636573924,1703.4283693492905,3016.115707982227,5009.632381480648,94725.31867985515,230603.63781443887,271603.3679758035
monthly-economics,all,copilot-proplus-auto,tool_schema_tokens_per_task,2400,96044.74770833334,73029.63686367887,1490.7112201396806,5100.0,6120.0,68811.75,203602.19999999995,221136.0
monthly-economics,all,copilot-proplus-auto,uncached_input_tokens_per_task,2400,4251944.5867806375,3063563.8946929825,62534.73613676121,124428.62775449589,171019.9918032695,4008621.255209405,9065979.987041453,9773816.390271131
monthly-economics,all,copilot-proplus-auto,wall_seconds_per_task,2400,1716.386893578563,1029.8368167316078,21.021455994371273,41.719288051415845,52.69527110986441,1899.024499193135,3228.8389022274478,3809.4806777317826
monthly-economics,all,pi-copilot-proplus-auto,accepted_task_fraction,2400,0.25979166666666664,0.4089810312009264,0.0083482903409963,0.0,0.0,0.0,1.0,1.0
monthly-economics,all,pi-copilot-proplus-auto,allocated_cash_cost_usd_per_task,2400,9.201213341522884,6.6282418199364725,0.13529841958850747,0.2322437864789377,0.3672813848017551,8.284477627348565,19.753745735354155,22.602400436342098
monthly-economics,all,pi-copilot-proplus-auto,budget_exhausted_fraction,2400,0.8571875,0.28998750574988214,0.005919345173913452,0.0,0.0,1.0,1.0,1.0
monthly-economics,all,pi-copilot-proplus-auto,cache_hit_fraction,2400,0.029738493599974547,0.02936285683161752,0.0005993668052321508,0.0,0.0007802914588337683,0.023491244529405896,0.08531155811052142,0.10473300775985492
monthly-economics,all,pi-copilot-proplus-auto,cache_read_tokens_per_task,2400,76800.45104166666,90854.66248535883,1854.5630320159505,0.0,3695.0,21650.0,241560.0,265045.0
monthly-economics,all,pi-copilot-proplus-auto,cache_write_tokens_per_task,2400,85283.95729166667,59811.511082358855,1220.89735747167,12990.0,14072.5,70455.0,199530.0,225395.0
monthly-economics,all,pi-copilot-proplus-auto,compactions_per_task,2400,0.69,0.8826780085972417,0.018017589401993543,0.0,0.0,0.0,2.25,2.75
monthly-economics,all,pi-copilot-proplus-auto,economic_loss_usd_per_task,2400,133.31750449995073,86.48254630532932,1.7653175842056283,0.3253459804291062,1.37875,137.29199278402155,251.4043924028066,272.9809733821703
monthly-economics,all,pi-copilot-proplus-auto,external_quality_score,2400,0.4112016905670659,0.2720835040629011,0.005553881269854845,0.024919489959514887,0.06889630782572286,0.47650824825799976,0.7653495237116067,0.8103540491138715
monthly-economics,all,pi-copilot-proplus-auto,human_minutes_per_task,2400,18.937098823040234,10.98275475785349,0.22418454272387725,0.026666666666666672,0.04579166666666666,21.583648685433154,35.76996725604124,44.21652535959956
monthly-economics,all,pi-copilot-proplus-auto,marginal_cash_cost_usd_per_task,2400,8.67097954087543,6.588780721436927,0.13449292328839418,0.0165,0.0245,8.221217257549496,19.515517503673088,22.2774004363421
monthly-economics,all,pi-copilot-proplus-auto,model_calls_per_task,2400,26.79625,14.407905512126066,0.29410013972451676,6.0,7.25,25.5,49.75,54.0
monthly-economics,all,pi-copilot-proplus-auto,normalized_cost_per_verified_work,2400,10.179909381360245,7.351061543190602,0.1500529154051105,0.0026027678434328494,0.01103,10.983359422721723,20.11235139222453,21.838477870573623
monthly-economics,all,pi-copilot-proplus-auto,normalized_provider_cost,2400,10.419128108051682,7.626722613943354,0.15567982344922296,0.340687540532153,0.44113488814013313,9.325911023538886,22.346152804686838,25.229704188528256
monthly-economics,all,pi-copilot-proplus-auto,normalized_wall_time,2400,4.1994813601259375,1.760038686109005,0.03592663923771324,0.4610059152381044,0.6011447186874911,4.313060254116198,6.774936577885117,9.076670300924508
monthly-economics,all,pi-copilot-proplus-auto,output_tokens_per_task,2400,15444.403239226756,14723.548947777997,300.54318437456885,1279.4610783699277,1653.307761092927,7552.955352761506,41386.92810688736,48614.0510965491
monthly-economics,all,pi-copilot-proplus-auto,policy_violation_fraction,2400,0.0016666666666666668,0.02034849907187886,0.0004153619979800024,0.0,0.0,0.0,0.0,0.25
monthly-economics,all,pi-copilot-proplus-auto,provider_cost_usd_per_task,2400,10.419128108051682,7.626722613943354,0.15567982344922296,0.340687540532153,0.44113488814013313,9.325911023538886,22.346152804686838,25.229704188528256
monthly-economics,all,pi-copilot-proplus-auto,retries_per_task,2400,14.636875,10.172591713043197,0.20764715882183724,1.75,3.0,10.375,30.0,37.0
monthly-economics,all,pi-copilot-proplus-auto,tool_calls_per_task,2400,43.78895833333333,24.4500716887277,0.499084998432099,5.5,10.5,41.125,81.0,94.25
monthly-economics,all,pi-copilot-proplus-auto,tool_result_tokens_per_task,2400,91016.67528905721,65972.86814459455,1346.6655318514288,3354.337922395597,5829.8804589097945,81623.4309337968,185352.3234705581,214034.11087811465
monthly-economics,all,pi-copilot-proplus-auto,tool_schema_tokens_per_task,2400,67217.34833333333,51474.462443684795,1050.718064759032,3060.0,3672.0,47850.75,143199.5,155193.0
monthly-economics,all,pi-copilot-proplus-auto,uncached_input_tokens_per_task,2400,4257248.609613464,3053467.330183841,62328.64087674045,126641.37486226155,173815.28129333718,3955873.551861204,9021092.309814505,9919300.034699112
monthly-economics,all,pi-copilot-proplus-auto,wall_seconds_per_task,2400,1676.8649340157906,990.3799268176975,20.21604560165254,41.490532371429396,54.10302468187419,1843.945370469441,3153.6591446208336,3732.6462268279324
monthly-economics,all,pi-openai-api-auto,accepted_task_fraction,2400,0.25979166666666664,0.4089810312009264,0.0083482903409963,0.0,0.0,0.0,1.0,1.0
monthly-economics,all,pi-openai-api-auto,allocated_cash_cost_usd_per_task,2400,10.50670602471835,7.673693064348068,0.15663860375322505,0.363187540532153,0.4643462882951478,9.393411023538885,22.501806021641126,25.383704188528256
monthly-economics,all,pi-openai-api-auto,budget_exhausted_fraction,2400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
monthly-economics,all,pi-openai-api-auto,cache_hit_fraction,2400,0.029738493599974547,0.02936285683161752,0.0005993668052321508,0.0,0.0007802914588337683,0.023491244529405896,0.08531155811052142,0.10473300775985492
monthly-economics,all,pi-openai-api-auto,cache_read_tokens_per_task,2400,76800.45104166666,90854.66248535883,1854.5630320159505,0.0,3695.0,21650.0,241560.0,265045.0
monthly-economics,all,pi-openai-api-auto,cache_write_tokens_per_task,2400,85283.95729166667,59811.511082358855,1220.89735747167,12990.0,14072.5,70455.0,199530.0,225395.0
monthly-economics,all,pi-openai-api-auto,compactions_per_task,2400,0.69,0.8826780085972417,0.018017589401993543,0.0,0.0,0.0,2.25,2.75
monthly-economics,all,pi-openai-api-auto,economic_loss_usd_per_task,2400,134.6229971831462,87.52250418836465,1.786545635600808,0.4592177560323402,0.6284030116830605,138.5330279691344,254.59476045011965,276.3052421307892
monthly-economics,all,pi-openai-api-auto,external_quality_score,2400,0.4112016905670659,0.2720835040629011,0.005553881269854845,0.024919489959514887,0.06889630782572286,0.47650824825799976,0.7653495237116067,0.8103540491138715
monthly-economics,all,pi-openai-api-auto,human_minutes_per_task,2400,18.937098823040234,10.98275475785349,0.22418454272387725,0.026666666666666672,0.04579166666666666,21.583648685433154,35.76996725604124,44.21652535959956
monthly-economics,all,pi-openai-api-auto,marginal_cash_cost_usd_per_task,2400,10.50670602471835,7.673693064348068,0.15663860375322505,0.363187540532153,0.4643462882951478,9.393411023538885,22.501806021641126,25.383704188528256
monthly-economics,all,pi-openai-api-auto,model_calls_per_task,2400,26.79625,14.407905512126066,0.29410013972451676,6.0,7.25,25.5,49.75,54.0
monthly-economics,all,pi-openai-api-auto,normalized_cost_per_verified_work,2400,10.282972774417507,7.431688496818139,0.15169870620429807,0.003673742048258722,0.005027224093464483,11.082642237530752,20.367580836009573,22.104419370463138
monthly-economics,all,pi-openai-api-auto,normalized_provider_cost,2400,10.419128108051682,7.626722613943354,0.15567982344922296,0.340687540532153,0.44113488814013313,9.325911023538886,22.346152804686838,25.229704188528256
monthly-economics,all,pi-openai-api-auto,normalized_wall_time,2400,4.1994813601259375,1.760038686109005,0.03592663923771324,0.4610059152381044,0.6011447186874911,4.313060254116198,6.774936577885117,9.076670300924508
monthly-economics,all,pi-openai-api-auto,output_tokens_per_task,2400,15444.403239226756,14723.548947777997,300.54318437456885,1279.4610783699277,1653.307761092927,7552.955352761506,41386.92810688736,48614.0510965491
monthly-economics,all,pi-openai-api-auto,policy_violation_fraction,2400,0.0016666666666666668,0.02034849907187886,0.0004153619979800024,0.0,0.0,0.0,0.0,0.25
monthly-economics,all,pi-openai-api-auto,provider_cost_usd_per_task,2400,10.419128108051682,7.626722613943354,0.15567982344922296,0.340687540532153,0.44113488814013313,9.325911023538886,22.346152804686838,25.229704188528256
monthly-economics,all,pi-openai-api-auto,retries_per_task,2400,14.636875,10.172591713043197,0.20764715882183724,1.75,3.0,10.375,30.0,37.0
monthly-economics,all,pi-openai-api-auto,tool_calls_per_task,2400,43.78895833333333,24.4500716887277,0.499084998432099,5.5,10.5,41.125,81.0,94.25
monthly-economics,all,pi-openai-api-auto,tool_result_tokens_per_task,2400,91016.67528905721,65972.86814459455,1346.6655318514288,3354.337922395597,5829.8804589097945,81623.4309337968,185352.3234705581,214034.11087811465
monthly-economics,all,pi-openai-api-auto,tool_schema_tokens_per_task,2400,67217.34833333333,51474.462443684795,1050.718064759032,3060.0,3672.0,47850.75,143199.5,155193.0
monthly-economics,all,pi-openai-api-auto,uncached_input_tokens_per_task,2400,4257248.609613464,3053467.330183841,62328.64087674045,126641.37486226155,173815.28129333718,3955873.551861204,9021092.309814505,9919300.034699112
monthly-economics,all,pi-openai-api-auto,wall_seconds_per_task,2400,1676.8649340157906,990.3799268176975,20.21604560165254,41.490532371429396,54.10302468187419,1843.945370469441,3153.6591446208336,3732.6462268279324
monthly-economics,high-volume,copilot-proplus-auto,accepted_task_fraction,1000,0.20225,0.39930173976502953,0.012627029713253208,0.0,0.0,0.0,1.0,1.0
monthly-economics,high-volume,copilot-proplus-auto,allocated_cash_cost_usd_per_task,1000,9.728482296817353,6.298376526167479,0.1991721538402834,0.34916135068950993,0.42690206709432044,9.97907838840585,20.347773577771218,22.534478492531274
monthly-economics,high-volume,copilot-proplus-auto,budget_exhausted_fraction,1000,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
monthly-economics,high-volume,copilot-proplus-auto,cache_hit_fraction,1000,0.03707307963141248,0.03888465934933836,0.001229640895836702,0.0,0.0014629765741904388,0.027729752440637467,0.11845920744207995,0.14818578143815966
monthly-economics,high-volume,copilot-proplus-auto,cache_read_tokens_per_task,1000,103483.4375,122671.18530973417,3879.2034885134785,0.0,8115.0,40275.0,352922.4999999999,384650.0
monthly-economics,high-volume,copilot-proplus-auto,cache_write_tokens_per_task,1000,135541.105,89699.7790480291,2836.556074056221,19710.0,21352.5,103087.5,294845.0,330010.0
monthly-economics,high-volume,copilot-proplus-auto,compactions_per_task,1000,0.80925,0.8914716255491024,0.028190808061479174,0.0,0.0,0.75,2.5,3.0
