contrast_id,study_family,scenario_id,role,model,changed_parameter,changed_value,provider_cost_usd,ai_credits,call_count,main_call_count,tool_calls,compactions,long_context_calls,max_input_tokens,input_uncached_tokens,cache_read_tokens,cache_write_tokens,output_tokens,input_uncached_cost_usd,cache_read_cost_usd,cache_write_cost_usd,output_cost_usd,discarded_context_tokens,tool_result_tokens_generated,tool_result_tokens_injected,parameters_json,interpretation
compaction-input-cache-read-sensitivity,compaction_sensitivity,compaction-input-cache-read-sensitivity-sol-baseline,baseline,sol,compaction_input_mode,uncached,11.428,1142.8,43,39,0,4,0,200000,800000,3620000,880000,119000,3.2,1.448,4.4,2.38,720000,0,0,"{""compaction_input_mode"":""uncached"",""compaction_strategy"":""cap_200k"",""growth_tokens_per_call"":20000,""initial_prompt_tokens"":40000,""main_calls"":39,""main_output_tokens"":1000,""post_compaction_cache_mode"":""cold_write"",""retained_system_tokens"":20000,""summary_tokens"":20000}",Sensitivity of the 200k-cap strategy to whether the compaction request is billed as cache read instead of uncached input.
compaction-input-cache-read-sensitivity,compaction_sensitivity,compaction-input-cache-read-sensitivity-sol-comparison,comparison,sol,compaction_input_mode,cache_read,8.548,854.8,43,39,0,4,0,200000,0,4420000,880000,119000,0.0,1.768,4.4,2.38,720000,0,0,"{""compaction_input_mode"":""cache_read"",""compaction_strategy"":""cap_200k"",""growth_tokens_per_call"":20000,""initial_prompt_tokens"":40000,""main_calls"":39,""main_output_tokens"":1000,""post_compaction_cache_mode"":""cold_write"",""retained_system_tokens"":20000,""summary_tokens"":20000}",Sensitivity of the 200k-cap strategy to whether the compaction request is billed as cache read instead of uncached input.
compaction-input-cache-write-sensitivity,compaction_sensitivity,compaction-input-cache-write-sensitivity-luna-baseline,baseline,luna,compaction_input_mode,uncached,0.5952,59.52,43,39,0,4,0,200000,800000,3620000,880000,119000,0.16,0.0724,0.22,0.1428,720000,0,0,"{""compaction_input_mode"":""uncached"",""compaction_strategy"":""cap_200k"",""growth_tokens_per_call"":20000,""initial_prompt_tokens"":40000,""main_calls"":39,""main_output_tokens"":1000,""post_compaction_cache_mode"":""cold_write"",""retained_system_tokens"":20000,""summary_tokens"":20000}",Sensitivity of the 200k-cap strategy to whether the compaction request is billed as cache write instead of uncached input.
compaction-input-cache-write-sensitivity,compaction_sensitivity,compaction-input-cache-write-sensitivity-luna-comparison,comparison,luna,compaction_input_mode,cache_write,0.6352,63.52,43,39,0,4,0,200000,0,3620000,1680000,119000,0.0,0.0724,0.42,0.1428,720000,0,0,"{""compaction_input_mode"":""cache_write"",""compaction_strategy"":""cap_200k"",""growth_tokens_per_call"":20000,""initial_prompt_tokens"":40000,""main_calls"":39,""main_output_tokens"":1000,""post_compaction_cache_mode"":""cold_write"",""retained_system_tokens"":20000,""summary_tokens"":20000}",Sensitivity of the 200k-cap strategy to whether the compaction request is billed as cache write instead of uncached input.
compaction-input-cache-write-sensitivity,compaction_sensitivity,compaction-input-cache-write-sensitivity-terra-baseline,baseline,terra,compaction_input_mode,uncached,5.952,595.2,43,39,0,4,0,200000,800000,3620000,880000,119000,1.6,0.724,2.2,1.428,720000,0,0,"{""compaction_input_mode"":""uncached"",""compaction_strategy"":""cap_200k"",""growth_tokens_per_call"":20000,""initial_prompt_tokens"":40000,""main_calls"":39,""main_output_tokens"":1000,""post_compaction_cache_mode"":""cold_write"",""retained_system_tokens"":20000,""summary_tokens"":20000}",Sensitivity of the 200k-cap strategy to whether the compaction request is billed as cache write instead of uncached input.
compaction-input-cache-write-sensitivity,compaction_sensitivity,compaction-input-cache-write-sensitivity-terra-comparison,comparison,terra,compaction_input_mode,cache_write,6.352,635.2,43,39,0,4,0,200000,0,3620000,1680000,119000,0.0,0.724,4.2,1.428,720000,0,0,"{""compaction_input_mode"":""cache_write"",""compaction_strategy"":""cap_200k"",""growth_tokens_per_call"":20000,""initial_prompt_tokens"":40000,""main_calls"":39,""main_output_tokens"":1000,""post_compaction_cache_mode"":""cold_write"",""retained_system_tokens"":20000,""summary_tokens"":20000}",Sensitivity of the 200k-cap strategy to whether the compaction request is billed as cache write instead of uncached input.
compaction-input-cache-write-sensitivity,compaction_sensitivity,compaction-input-cache-write-sensitivity-sol-baseline,baseline,sol,compaction_input_mode,uncached,11.428,1142.8,43,39,0,4,0,200000,800000,3620000,880000,119000,3.2,1.448,4.4,2.38,720000,0,0,"{""compaction_input_mode"":""uncached"",""compaction_strategy"":""cap_200k"",""growth_tokens_per_call"":20000,""initial_prompt_tokens"":40000,""main_calls"":39,""main_output_tokens"":1000,""post_compaction_cache_mode"":""cold_write"",""retained_system_tokens"":20000,""summary_tokens"":20000}",Sensitivity of the 200k-cap strategy to whether the compaction request is billed as cache write instead of uncached input.
compaction-input-cache-write-sensitivity,compaction_sensitivity,compaction-input-cache-write-sensitivity-sol-comparison,comparison,sol,compaction_input_mode,cache_write,12.228,1222.8,43,39,0,4,0,200000,0,3620000,1680000,119000,0.0,1.448,8.4,2.38,720000,0,0,"{""compaction_input_mode"":""cache_write"",""compaction_strategy"":""cap_200k"",""growth_tokens_per_call"":20000,""initial_prompt_tokens"":40000,""main_calls"":39,""main_output_tokens"":1000,""post_compaction_cache_mode"":""cold_write"",""retained_system_tokens"":20000,""summary_tokens"":20000}",Sensitivity of the 200k-cap strategy to whether the compaction request is billed as cache write instead of uncached input.
compaction-retained-system-sensitivity,compaction_sensitivity,compaction-retained-system-sensitivity-luna-baseline,baseline,luna,post_compaction_cache_mode,cold_write,0.5952,59.52,43,39,0,4,0,200000,800000,3620000,880000,119000,0.16,0.0724,0.22,0.1428,720000,0,0,"{""compaction_input_mode"":""uncached"",""compaction_strategy"":""cap_200k"",""growth_tokens_per_call"":20000,""initial_prompt_tokens"":40000,""main_calls"":39,""main_output_tokens"":1000,""post_compaction_cache_mode"":""cold_write"",""retained_system_tokens"":20000,""summary_tokens"":20000}","Sensitivity when a 20,000-token stable system prefix survives each compaction instead of the full 40,000-token reset prompt being cold-written."
compaction-retained-system-sensitivity,compaction_sensitivity,compaction-retained-system-sensitivity-luna-comparison,comparison,luna,post_compaction_cache_mode,retain_system_prefix,0.5768,57.68,43,39,0,4,0,200000,800000,3700000,800000,119000,0.16,0.074,0.2,0.1428,720000,0,0,"{""compaction_input_mode"":""uncached"",""compaction_strategy"":""cap_200k"",""growth_tokens_per_call"":20000,""initial_prompt_tokens"":40000,""main_calls"":39,""main_output_tokens"":1000,""post_compaction_cache_mode"":""retain_system_prefix"",""retained_system_tokens"":20000,""summary_tokens"":20000}","Sensitivity when a 20,000-token stable system prefix survives each compaction instead of the full 40,000-token reset prompt being cold-written."
compaction-retained-system-sensitivity,compaction_sensitivity,compaction-retained-system-sensitivity-terra-baseline,baseline,terra,post_compaction_cache_mode,cold_write,5.952,595.2,43,39,0,4,0,200000,800000,3620000,880000,119000,1.6,0.724,2.2,1.428,720000,0,0,"{""compaction_input_mode"":""uncached"",""compaction_strategy"":""cap_200k"",""growth_tokens_per_call"":20000,""initial_prompt_tokens"":40000,""main_calls"":39,""main_output_tokens"":1000,""post_compaction_cache_mode"":""cold_write"",""retained_system_tokens"":20000,""summary_tokens"":20000}","Sensitivity when a 20,000-token stable system prefix survives each compaction instead of the full 40,000-token reset prompt being cold-written."
compaction-retained-system-sensitivity,compaction_sensitivity,compaction-retained-system-sensitivity-terra-comparison,comparison,terra,post_compaction_cache_mode,retain_system_prefix,5.768,576.8,43,39,0,4,0,200000,800000,3700000,800000,119000,1.6,0.74,2.0,1.428,720000,0,0,"{""compaction_input_mode"":""uncached"",""compaction_strategy"":""cap_200k"",""growth_tokens_per_call"":20000,""initial_prompt_tokens"":40000,""main_calls"":39,""main_output_tokens"":1000,""post_compaction_cache_mode"":""retain_system_prefix"",""retained_system_tokens"":20000,""summary_tokens"":20000}","Sensitivity when a 20,000-token stable system prefix survives each compaction instead of the full 40,000-token reset prompt being cold-written."
compaction-retained-system-sensitivity,compaction_sensitivity,compaction-retained-system-sensitivity-sol-baseline,baseline,sol,post_compaction_cache_mode,cold_write,11.428,1142.8,43,39,0,4,0,200000,800000,3620000,880000,119000,3.2,1.448,4.4,2.38,720000,0,0,"{""compaction_input_mode"":""uncached"",""compaction_strategy"":""cap_200k"",""growth_tokens_per_call"":20000,""initial_prompt_tokens"":40000,""main_calls"":39,""main_output_tokens"":1000,""post_compaction_cache_mode"":""cold_write"",""retained_system_tokens"":20000,""summary_tokens"":20000}","Sensitivity when a 20,000-token stable system prefix survives each compaction instead of the full 40,000-token reset prompt being cold-written."
compaction-retained-system-sensitivity,compaction_sensitivity,compaction-retained-system-sensitivity-sol-comparison,comparison,sol,post_compaction_cache_mode,retain_system_prefix,11.06,1106.0,43,39,0,4,0,200000,800000,3700000,800000,119000,3.2,1.48,4.0,2.38,720000,0,0,"{""compaction_input_mode"":""uncached"",""compaction_strategy"":""cap_200k"",""growth_tokens_per_call"":20000,""initial_prompt_tokens"":40000,""main_calls"":39,""main_output_tokens"":1000,""post_compaction_cache_mode"":""retain_system_prefix"",""retained_system_tokens"":20000,""summary_tokens"":20000}","Sensitivity when a 20,000-token stable system prefix survives each compaction instead of the full 40,000-token reset prompt being cold-written."
